grabNumber,grabMsec,episode,nord,east,alt,yaw
2970,386884,new.004.035.,59.955614375475974,30.3287490768817,7.9841349765670175,-3.992846434063478
2971,387009,new.004.035.,59.95561305581769,30.328746276504667,7.982353314599167,-3.9827554345539484
2972,387134,new.004.035.,59.955611614496895,30.328743213615898,7.975104330809566,-3.9762291296877375
2973,387259,new.004.035.,59.95561023496897,30.32874017178452,7.98091458273134,-3.963580729546606
2974,387384,new.004.035.,59.95560864425751,30.32873706926511,7.991629075235261,-3.9609388394249048
2975,387509,new.004.035.,59.955607031923755,30.328733475341878,7.989989720373792,-3.969378915220243
2976,387634,new.004.035.,59.95560550797202,30.328730039132868,7.989089971557713,-3.9877023093726924
2977,387759,new.004.035.,59.955603773308425,30.328726346338257,7.994351943676381,-3.965508000721355
2978,387884,new.004.035.,59.95560206742388,30.3287227646934,7.98857129516212,-3.9777415450734166
2979,388009,new.004.035.,59.9556004030919,30.328719102738088,7.990891495114872,-3.963575227385979
2980,388134,new.004.035.,59.95559871934744,30.328715460707485,7.988552737004027,-3.9805383557418996
2981,388259,new.004.035.,59.95559692401111,30.328711443901806,7.9972520552323925,-3.9754624674977603
2982,388384,new.004.035.,59.955595070627545,30.32870779870836,7.9987088227062975,-3.9400411621078906
2983,388509,new.004.035.,59.95559342074898,30.328704059256797,8.002919394097688,-3.9693984032192478
2984,388634,new.004.035.,59.955591738781855,30.328700225294558,8.000295755581517,-3.9843006853407963
2985,388759,new.004.035.,59.95558989946535,30.328696306338347,8.00728281253129,-3.9686474604174737
2986,388884,new.004.035.,59.955588271392784,30.32869268422652,8.01028314871748,-3.972613905108773
2987,389009,new.004.035.,59.95558653038954,30.32868886492241,8.00849566975989,-3.979422378116438
2988,389134,new.004.035.,59.955584817908566,30.328685247753477,8.008839700069796,-3.9624142613052853
2989,389259,new.004.035.,59.955583129040534,30.328681296888757,8.012585741722278,-3.9869935339167846
2990,389384,new.004.036.,59.95558145344992,30.328677801650358,8.014515444104914,-3.9482361836143727
2991,389509,new.004.036.,59.955579650260916,30.328673787483805,8.022234762412642,-3.9706117669916714
2992,389634,new.004.036.,59.95557785537058,30.328669741867948,8.025739162801791,-3.9835069156667373
2993,389759,new.004.036.,59.95557696247931,30.328667829958384,8.02061012756921,-3.9585144323487214
2994,389884,new.004.036.,59.955574335891704,30.32866213844872,8.024896833960932,-3.9779415552773543
2995,390009,new.004.036.,59.955572988129155,30.32865870989387,8.022795183304293,-4.000565088337527
2996,390134,new.004.036.,59.95557109567818,30.328655201788536,8.026245341246803,-3.9277124788618094
2997,390259,new.004.036.,59.95556922759858,30.328651195841147,8.026378195206266,-3.9495246379842146
2998,390384,new.004.036.,59.95556757765108,30.328647271976344,8.026098424617535,-3.9829510113341553
2999,390508,new.004.036.,59.95556589769934,30.328643493986075,8.028537786526796,-3.9640075032853157
3000,390633,new.004.036.,59.95556417369192,30.328639813842095,8.025549489735953,-3.966938568102594
3001,390758,new.004.036.,59.955562414326096,30.328636051072188,8.032086288263509,-3.9582995720298175
3002,390883,new.004.036.,59.95556067828297,30.3286320807715,8.031364592032265,-3.974438374185697
3003,391008,new.004.036.,59.95555899708136,30.32862854609651,8.036025011635811,-3.9516306131511914
3004,391133,new.004.036.,59.95555728147492,30.328624888863438,8.028993097355018,-3.9655420970029547
3005,391258,new.004.036.,59.955555624932906,30.32862105607502,8.021530987028175,-3.9823525625709633
3006,391383,new.004.036.,59.95555391432601,30.328617585648853,8.0233950477854,-3.9437610095418076
3007,391508,new.004.036.,59.95555222685731,30.328613824804574,8.021384091128182,-3.9705993916299542
3008,391633,new.004.036.,59.9555505961214,30.328610438398577,8.010788459535554,-3.973311852862863
3009,391758,new.004.036.,59.95554912462737,30.328606970358333,8.016938714958332,-3.9817827539669937
3010,391883,new.004.036.,59.95554750931419,30.328603711942968,8.004823151330775,-3.9474295941172928
3011,392008,new.004.036.,59.955546036265694,30.32860040782795,8.011899829645722,-3.971787253589497
3012,392133,new.004.036.,59.955544591648426,30.32859751868894,8.012596962716911,-3.9310994093790135
3013,392258,new.004.036.,59.95554319850255,30.328594115501783,8.006646169295667,-4.0083086797841325
3014,392383,new.004.036.,59.95554162787021,30.328591318724932,8.006990098181403,-3.9100090069345184
3015,392508,new.004.036.,59.95554047175067,30.328588420291716,7.999037394987123,-3.9907078791437276
3016,392633,new.004.036.,59.955539126045856,30.328585742631397,8.003282403209695,-3.9550886245744796
3017,392758,new.004.036.,59.955537887569584,30.328583084617776,8.003588261105062,-3.936016348222055
3018,392883,new.004.036.,59.955536748180094,30.328580559847897,8.001619048321968,-3.972482506944679
3019,393008,new.004.036.,59.955535625663785,30.32857832661619,8.005891754057158,-3.933060218353983
3020,393133,new.004.036.,59.95553466279901,30.328576151002576,8.005082085757495,-3.9526420161402385
3021,393258,new.004.036.,59.955533581154434,30.328573957072592,8.011290029658918,-3.954137681704422
3022,393383,new.004.036.,59.95553274527813,30.328571962576774,8.00258212858402,-3.981541689305677
3023,393508,new.004.036.,59.955531801829444,30.328569911619162,8.003653795894392,-3.93805752389512
3024,393633,new.004.036.,59.955531003126026,30.328568120299664,8.005744848468401,-4.005391492716833
3025,393758,new.004.036.,59.95553025589329,30.328566406274074,8.000103320502356,-3.9696141936557967
3026,393883,new.004.036.,59.955529515002624,30.328565018016565,8.00286254617004,-3.9126069818933775
3027,394008,new.004.036.,59.9555289030369,30.32856352100723,7.999103909816553,-3.9852058366122236
3028,394133,new.004.036.,59.95552836893644,30.328562226225845,8.001699597645695,-3.9962445689875126
3029,394258,new.004.036.,59.955527859910475,30.328561018082887,8.006197208385434,-3.972088755199449
3030,394383,new.004.036.,59.95552724680138,30.328559883824664,8.002144923577108,-3.949612822893715
3031,394508,new.004.036.,59.95552689280638,30.3285589271751,8.01213780618628,-3.9867195366892196
3032,394633,new.004.036.,59.95552651219969,30.328558115830276,8.0086353066316,-3.988960495841565
3033,394758,new.004.036.,59.955526124020686,30.328557359244734,8.002467136713074,-3.914223897800256
3034,394883,new.004.036.,59.95552598879589,30.328556860929897,8.010198087961607,-4.055735338699997
3035,395008,new.004.036.,59.95552585608823,30.328556661612456,8.003348398596312,-3.909457590699402
3036,395133,new.004.036.,59.95552578016079,30.32855651438076,8.016874857686238,-3.9692748138401135
3037,395258,new.004.036.,59.95552589863084,30.32855667293227,8.003082653499563,-3.9609576551720873
3038,395383,new.004.036.,59.955525801150266,30.328556800595624,8.004558140891252,-3.9614348111939446
3039,395508,new.004.036.,59.955525909974625,30.32855682352833,8.008154485490765,-3.9616027218869347
3040,395633,new.004.036.,59.95552591179843,30.328556982484287,8.009508737456096,-3.9615453016185236
3041,395758,new.004.036.,59.955525800955726,30.32855691566878,8.003205295278352,-3.961556058581798
3042,395883,new.004.036.,59.95552589776228,30.32855679494869,8.005056490579218,-3.9615555172223247
3043,396008,new.004.036.,59.95552578424426,30.328556795219285,8.004518599727712,-3.9615552379150176
3044,396133,new.004.036.,59.95552580416358,30.3285568490788,8.002687090673872,-3.9615553386285822
3045,396258,new.004.036.,59.955525799817934,30.328556903834382,8.007136671269976,-3.9615553163946235
3046,396383,new.004.036.,59.9555258001876,30.328556912783508,8.007426196059447,-3.96155531729084
3047,396508,new.004.036.,59.95552579711813,30.328556963585427,8.004499130588004,-3.9615553175892466
3048,396633,new.004.036.,59.95552581477837,30.32855696917003,8.001368994517968,-3.9615553174739793
3049,396758,new.004.036.,59.95552570178481,30.328556905164117,8.00434387821426,-3.9615553174954083
3050,396883,new.004.036.,59.95552579965824,30.32855700003889,8.004761164872376,-3.961555317494039
3051,397008,new.004.036.,59.95552567309341,30.328556875612943,8.001980718434925,-3.961555317493592
3052,397133,new.004.036.,59.95552577425668,30.328556960957624,8.005132388758149,-3.961555317493766
3053,397258,new.004.036.,59.95552570810721,30.32855700244332,7.999015516972066,-3.961555317493735
3054,397383,new.004.036.,59.955525803585964,30.328557000148912,7.996998510661732,-3.9615553174937364
3055,397508,new.004.036.,59.95552576182857,30.328556999809983,7.9936664505624515,-3.961555317493738
3056,397633,new.004.036.,59.955525693300274,30.32855700003843,7.991644295991145,-3.961555317493736
3057,397758,new.004.036.,59.955525699017564,30.32855699999725,7.987269017976672,-3.961555317493737
3058,397883,new.004.036.,59.95552569009948,30.328556999999414,7.988095757159397,-3.961555317493735
3059,398008,new.004.036.,59.95552558796057,30.328557000000217,7.9858539419085615,-3.9615553174937372
3060,398133,new.004.036.,59.95552560248294,30.328557000000274,7.980101801472378,-3.9615553174937364
3061,398258,new.004.036.,59.955525599857424,30.32855699999933,7.980133651027396,-3.9615553174937364
3062,398383,new.004.036.,59.95552560015536,30.328556999995794,7.9732994268836395,-3.9615553174937372
3063,398508,new.004.036.,59.955525597827844,30.328557000048633,7.970479090256026,-3.961555317493736
3064,398633,new.004.036.,59.955525611508925,30.328556999743974,7.965983492791366,-3.9615553174937377
3065,398758,new.004.036.,59.95552550912021,30.328557000511847,7.9654041536684606,-3.961555317493737
3066,398883,new.004.036.,59.955525501876636,30.32855700330716,7.957841972076818,-3.9615553174937386
3067,399008,new.004.036.,59.95552549894101,30.328556957551,7.961200279612243,-3.961555317493736
3068,399133,new.004.036.,59.955525501070106,30.328556950199527,7.9567876206776145,-3.961555317493738
3069,399258,new.004.036.,59.95552549798518,30.32855701126155,7.955520735494576,-3.9615553174937372
3070,399383,new.004.036.,59.955525487705565,30.328556907422882,7.947924613189383,-3.9615553174937372
3071,399508,new.004.037.,59.95552542303492,30.32855696738535,7.948048045706408,-3.961555317493737
3072,399633,new.004.037.,59.95552552261597,30.328556965107058,7.945021539069787,-3.961555317493736
3073,399758,new.004.037.,59.95552540721472,30.328556909908606,7.943339607718756,-3.9615553174937377
3074,399883,new.004.037.,59.955525402933716,30.328556899230186,7.941841901087819,-3.9615553174937372
3075,400008,new.004.037.,59.95552538807075,30.328556940610994,7.939005692841034,-3.961555317493737
3076,400133,new.004.037.,59.955525472382526,30.328556956418293,7.938672671469913,-3.961555317493737
3077,400258,new.004.037.,59.95552540752787,30.328556897806106,7.946211366914158,-3.961555317493737
3078,400383,new.004.037.,59.955525511130375,30.328556902597104,7.954670639246275,-3.9615553174937364
3079,400508,new.004.037.,59.95552549589679,30.328556863523612,7.965382225506288,-3.9615553174937372
3080,400633,new.004.037.,59.95552550002861,30.328556792153883,7.973199305271037,-3.9615553174937377
3081,400758,new.004.037.,59.95552550150498,30.328556800953656,7.982305506957063,-3.9615553174937377
3082,400883,new.004.037.,59.95552551019484,30.32855680253136,7.990240456323192,-3.961555317493738
3083,401008,new.004.037.,59.95552561152538,30.328556764496458,7.992053604624302,-3.9615553174937377
3084,401133,new.004.037.,59.95552560033615,30.328556693888405,8.002916418767354,-3.961555317493735
3085,401258,new.004.037.,59.95552559581389,30.328556699062368,8.012766616880853,-3.9615553174937364
3086,401383,new.004.037.,59.95552570388902,30.32855669375637,8.012327165914877,-3.9615553174937364
3087,401508,new.004.037.,59.9555256968318,30.32855658868757,8.025301652620438,-3.9615553174937377
3088,401633,new.004.037.,59.95552570347041,30.328556602078322,8.031194635036805,-3.961555317493738
3089,401758,new.004.037.,59.955525694691346,30.328556600207115,8.03820402004025,-3.9615553174937372
3090,401883,new.004.037.,59.955525807806254,30.328556603067657,8.045717678443516,-3.9615553174937372
3091,402008,new.004.037.,59.95552579707498,30.32855656564049,8.050387136934688,-3.961555317493738
3092,402133,new.004.037.,59.95552579983473,30.328556492012712,8.05910429763712,-3.9615553174937377
3093,402258,new.004.037.,59.95552580147551,30.32855650097231,8.063958249747078,-3.9615553174937346
3094,402383,new.004.037.,59.95552581095648,30.328556503121206,8.068244909554656,-3.961555317493727
3095,402508,new.004.037.,59.95552591092928,30.328556459798413,8.081397706677217,-3.9615553174938536
3096,402633,new.004.037.,59.955525897868235,30.328556401740595,8.08878624776473,-3.9615553174931764
3097,402758,new.004.037.,59.95552590025066,30.328556315905928,8.09670308553039,-3.9615553174955207
3098,402883,new.004.037.,59.955525899799284,30.328556305217024,8.103640924339999,-3.9615553175028557
3099,403008,new.004.037.,59.95552590238947,30.32855626062855,8.11031516537476,-3.961555317402901
3100,403133,new.004.037.,59.95552588943637,30.328556192593012,8.120276208777696,-3.961555317892789
3101,403258,new.004.037.,59.955525991617655,30.328556200964663,8.125484569802525,-3.9615553166960895
3102,403383,new.004.037.,59.95552599876422,30.328556201654017,8.13239227870019,-3.961555314467308
3103,403508,new.004.037.,59.955526003016494,30.328556161408574,8.138051065744277,-3.9615553787216595
3104,403633,new.004.037.,59.95552598915948,30.328556093243215,8.14744788584605,-3.9615550272184272
3105,403758,new.004.037.,59.95552609351287,30.328556099199478,8.153101030046358,-3.9615558098228205
3106,403883,new.004.037.,59.955526098146244,30.328556086856814,8.153292305609913,-3.961560257684288
3107,404008,new.004.037.,59.95552609858018,30.32855598233809,8.165965651921569,-3.9615036462422246
3108,404133,new.004.037.,59.95552610950469,30.32855602108377,8.170116313590604,-3.961769626610085
3109,404258,new.004.037.,59.95552601500101,30.328555831503927,8.169825124518297,-3.9611290574696083
3110,404383,new.004.037.,59.95552588958141,30.32855559002462,8.175038936905505,-3.958880941326718
3111,404508,new.004.037.,59.95552572855609,30.328555358000067,8.169151273136935,-3.998953537454031
3112,404633,new.004.037.,59.955525465083646,30.328554903992323,8.165029035818156,-4.0277791150005955
3113,404758,new.004.037.,59.955525217214955,30.328554349406758,8.167180483109778,-3.9749551337528173
3114,404883,new.004.037.,59.95552494908889,30.32855371133183,8.160743548983119,-4.064740156270558
3115,405008,new.004.037.,59.95552457583025,30.32855302330293,8.168516212836488,-3.9140484425354574
3116,405133,new.004.037.,59.95552422280456,30.328552251609477,8.167188499505244,-3.975117268229323
3117,405258,new.004.037.,59.95552374121129,30.328551182030054,8.152843183405713,-4.061108483170677
3118,405383,new.004.037.,59.95552314984365,30.328550218414126,8.141617806635912,-3.9296611543693425
3119,405508,new.004.037.,59.95552263565669,30.328549040577176,8.129056218594018,-3.997602837697931
3120,405633,new.004.037.,59.95552207048189,30.32854773087071,8.12337669901852,-4.018495642933558
3121,405758,new.004.037.,59.955521429854855,30.328546365332144,8.111299942088827,-3.9613936816632624
3122,405883,new.004.037.,59.95552080696521,30.328545123419303,8.106310182385377,-3.9562965064046307
3123,406008,new.004.037.,59.955520237529555,30.328543899904318,8.095808937392182,-3.9845152827691495
3124,406133,new.004.037.,59.95551971488627,30.32854270797125,8.082892803875511,-3.977813069394979
3125,406258,new.004.037.,59.955519041798944,30.328541394525118,8.088140210517379,-3.9272793790562734
3126,406383,new.004.037.,59.95551851933975,30.328540129454456,8.084785401368787,-3.982621990949202
3127,406507,new.004.037.,59.9555179341725,30.328538899878247,8.080675378721027,-3.9528013029870785
3128,406632,new.004.037.,59.95551736254973,30.328537558867346,8.085037033694055,-3.9776584043172183
3129,406757,new.004.037.,59.95551682893684,30.328536271292027,8.085102349603096,-3.9963620169839444
3130,406882,new.004.037.,59.955516319350735,30.328535115964772,8.08335383719845,-3.97663950240409
3131,407007,new.004.037.,59.955515688152644,30.328533823819164,8.08283549925969,-3.967344564322749
3132,407132,new.004.037.,59.955515150281585,30.328532679103333,8.07827745891068,-3.9757499456302345
3133,407257,new.004.037.,59.955514629301355,30.32853147862198,8.088275691602576,-3.946692289491545
3134,407382,new.004.037.,59.95551425059375,30.328530411283555,8.080945740443909,-3.9856534751157118
3135,407507,new.004.037.,59.95551364056532,30.328529548624065,8.079897274855599,-3.8605867403222085
3136,407632,new.004.037.,59.955513374222846,30.328528724676467,8.077800069001324,-3.960776658208573
3137,407757,new.004.037.,59.95551302444158,30.328527954745,8.065970452520109,-4.0287630325933845
3138,407882,new.004.037.,59.95551276402832,30.328527214593166,8.073330952812762,-3.946572789488605
3139,408007,new.004.037.,59.95551253124058,30.32852671742091,8.06870952522378,-4.020808530451953
3140,408132,new.004.037.,59.95551220862725,30.328526091463583,8.067729627311753,-3.9730163855791707
3141,408257,new.004.037.,59.95551201080346,30.32852554404811,8.075553833207604,-3.893070781103893
3142,408382,new.004.037.,59.955511766827776,30.32852492317583,8.07357079266666,-4.037559575426714
3143,408507,new.004.037.,59.955511515852855,30.328524267911867,8.076182138611523,-3.971232757086613
3144,408632,new.004.037.,59.955511275791835,30.32852383130342,8.078824602246172,-3.8718582742988366
3145,408757,new.004.037.,59.95551101636004,30.328523152864545,8.077810476007455,-4.119728216416592
3146,408882,new.004.037.,59.955510762598664,30.328522544550466,8.080891471002186,-3.973491597698032
3147,409007,new.004.037.,59.95551056198725,30.32852214081481,8.08207009806302,-3.9315637039427016
3148,409132,new.004.037.,59.95551037527028,30.32852177697971,8.085948432751605,-3.8641692560790153
3149,409257,new.004.037.,59.955510209599105,30.328521424268185,8.083275202856019,-3.9412734919994525
3150,409382,new.004.037.,59.9555100977317,30.32852128581237,8.076844755989462,-3.921916582157956
3151,409507,new.004.038.,59.95551005701297,30.328521192737046,8.074513591007365,-3.926240568434816
3152,409632,new.004.038.,59.95551006950233,30.328521193887664,8.068905680325667,-3.924897612095583
3153,409757,new.004.038.,59.955510008739374,30.328521289253576,8.058099383780391,-3.925131899026396
3154,409882,new.004.038.,59.95551001194429,30.328521400556557,8.05899606254807,-3.9251240749804612
3155,410007,new.004.038.,59.955510154089325,30.32852145335705,8.057864509684824,-3.925118021326268
3156,410132,new.004.038.,59.95551015843135,30.328521384844777,8.05746396714498,-3.9251201937570075
3157,410257,new.004.038.,59.95551000488586,30.32852130055072,8.051309446770768,-3.9251198056854237
3158,410382,new.004.038.,59.95551000169782,30.328521188804096,8.051216628181244,-3.9251197984606017
3159,410507,new.004.038.,59.955509999546344,30.32852123358423,8.052135345092061,-3.9251200161396342
3160,410632,new.004.038.,59.95550999922812,30.328521375256866,8.04732936004616,-3.9251189338726684
3161,410757,new.004.038.,59.95551000165037,30.328521401722035,8.046931397293445,-3.925121479146307
3162,410882,new.004.038.,59.95551001564779,30.32852140286964,8.046239061970686,-3.9251349492339163
3163,411007,new.004.038.,59.95551008382208,30.328521369768144,8.044520058961854,-3.9249712900876847
3164,411132,new.004.038.,59.955509927405075,30.32852123837002,8.043424341755662,-3.925757130880372
3165,411257,new.004.038.,59.955509897796354,30.328521109411035,8.048813095873578,-3.9239511531479834
3166,411382,new.004.038.,59.95550989582292,30.32852098850313,8.052403333561895,-3.919527997415356
3167,411507,new.004.038.,59.95550971647776,30.328520640695636,8.056248190409676,-3.9151064753538978
3168,411632,new.004.038.,59.955509536689156,30.328520216118523,8.049360918952615,-4.036879960973046
3169,411757,new.004.038.,59.955509319160434,30.328519643297813,8.058123985656946,-3.90939004031268
3170,411882,new.004.038.,59.955509057023505,30.328519116249378,8.062024191667556,-3.9863981575692207
3171,412007,new.004.038.,59.95550866719228,30.328518321859946,8.061734716011594,-4.002816032676717
3172,412132,new.004.038.,59.95550839679458,30.328517499486356,8.059964284664842,-4.013631841736958
3173,412257,new.004.038.,59.95550795025688,30.328516495452938,8.057763000250695,-3.9916985325287717
3174,412382,new.004.038.,59.955507435785115,30.328515473982044,8.063338564157087,-3.9530100629567646
3175,412507,new.004.038.,59.955506946423895,30.328514448547278,8.066258871705822,-3.9455683466504934
3176,412632,new.004.038.,59.955506358073784,30.328513233579443,8.07129382475139,-3.9848572339604953
3177,412757,new.004.038.,59.955505923226795,30.328512075948396,8.075918264488898,-4.008520522102503
3178,412882,new.004.038.,59.95550541022207,30.328510844762764,8.074446263413105,-4.000845939630002
3179,413007,new.004.038.,59.95550485348594,30.32850986668655,8.085596981014332,-3.890952622237189
3180,413132,new.004.038.,59.9555045196968,30.328508955838448,8.083211544614215,-4.044512658816862
3181,413257,new.004.038.,59.955504129790164,30.32850815839404,8.086971694897978,-3.9669451075781503
3182,413382,new.004.038.,59.95550377385743,30.328507445037623,8.09267398986769,-3.950959599566712
3183,413507,new.004.038.,59.9555035606293,30.328506809478093,8.093189112072661,-4.022987145741469
3184,413632,new.004.038.,59.95550336089011,30.328506476721703,8.091143795692139,-3.836756319726156
3185,413757,new.004.038.,59.95550321339381,30.328506031083524,8.096373650392975,-4.079954100101087
3186,413882,new.004.038.,59.9555029835094,30.328505760209566,8.095784781160091,-3.7880700161683794
3187,414007,new.004.038.,59.95550300538979,30.32850558204411,8.097681964420305,-3.9294481433709474
3188,414132,new.004.038.,59.95550300204645,30.32850559584022,8.101204501264665,-3.901605937016175
3189,414257,new.004.038.,59.9555029921635,30.328505683805343,8.10238363967406,-3.906060928768531
3190,414382,new.004.038.,59.95550310454342,30.32850581654728,8.111622085126092,-3.905730097548401
3191,414507,new.004.038.,59.95550313603577,30.328505917818063,8.118376257998113,-3.9056259888403666
3192,414632,new.004.038.,59.95550320930841,30.328505827922598,8.125987650077851,-3.905661713469574
3193,414757,new.004.038.,59.95550319820566,30.328505803059826,8.124740478000067,-3.9056556070335313
3194,414882,new.004.038.,59.95550318506972,30.328505694187715,8.131877416213529,-3.905655804079076
3195,415007,new.004.038.,59.95550311642063,30.328505681493755,8.138632303635614,-3.905655956348254
3196,415132,new.004.038.,59.95550327484739,30.32850584383812,8.142346299938195,-3.905655904538552
3197,415257,new.004.038.,59.95550330160285,30.328505807451325,8.142686329768056,-3.905655912817232
3198,415382,new.004.038.,59.95550330021145,30.32850590505845,8.147179524059496,-3.905655912293758
3199,415507,new.004.038.,59.95550330001241,30.328505907576723,8.148658295978185,-3.9056559121549457
3200,415632,new.004.038.,59.95550329929202,30.32850581811109,8.151354384727613,-3.9056559122206487
3201,415757,new.004.038.,59.95550330130315,30.32850589636111,8.15462448798824,-3.905655912210204
3202,415882,new.004.038.,59.95550331257071,30.328505786889032,8.157568234151347,-3.905655912210658
3203,416007,new.004.038.,59.955503411681306,30.32850584089057,8.15469140762899,-3.9056559122109484
3204,416132,new.004.038.,59.95550339776333,30.32850590669148,8.15675719069799,-3.905655912210846
3205,416257,new.004.038.,59.955503400389475,30.328505899367425,8.16277800464898,-3.9056559122108645
3206,416382,new.004.038.,59.955503401034974,30.32850590008457,8.167657968512792,-3.9056559122108623
3207,416507,new.004.038.,59.9555033895322,30.3285058979618,8.16654921689104,-3.905655912210865
3208,416632,new.004.038.,59.9555034791063,30.32850591026812,8.163194362768886,-3.9056559122108636
3209,416757,new.004.038.,59.955503408941105,30.328505809263554,8.176127164166356,-3.9056559122108627
3210,416882,new.004.038.,59.955503399605064,30.328505818449802,8.16987204943762,-3.9056559122108636
3211,417007,new.004.038.,59.95550343488654,30.328505865459924,8.172908592866344,-3.905655912210861
3212,417132,new.004.038.,59.955503507191565,30.32850585426835,8.176470590990066,-3.9056559122108636
3213,417257,new.004.038.,59.95550349940473,30.328505903286498,8.179452580759259,-3.9056559122108645
3214,417382,new.004.038.,59.955503499917825,30.32850590041371,8.18203250578827,-3.905655912210864
3215,417507,new.004.038.,59.955503500051705,30.32850590047781,8.18458897704646,-3.9056559122108627
3216,417632,new.004.038.,59.95550349999022,30.32850589646304,8.183589096333973,-3.905655912210863
3217,417757,new.004.038.,59.95550350000049,30.328505906458606,8.181818554355749,-3.9056559122108645
3218,417882,new.004.038.,59.95550349999862,30.328505802878997,8.185749442872034,-3.905655912210862
3219,418007,new.004.038.,59.955503500015574,30.32850592598911,8.188205178542272,-3.9056559122108654
3220,418132,new.004.038.,59.95550349992948,30.32850582164551,8.186791078228367,-3.9056559122108636
3221,418257,new.004.038.,59.95550350019175,30.328505894147835,8.18983900736163,-3.9056559122108636
3222,418382,new.004.038.,59.95550350133855,30.328505787672945,8.191435318026008,-3.905655912210863
3223,418507,new.004.038.,59.95550348838621,30.328505806913018,8.197285423528703,-3.905655912210864
3224,418632,new.004.038.,59.95550358295053,30.328505786553812,8.200496549843637,-3.905655912210863
3225,418757,new.004.038.,59.95550350282912,30.328505898474667,8.198857891847698,-3.905655912210863
3226,418882,new.004.038.,59.95550361049966,30.328505786700653,8.203270309089175,-3.905655912210863
3227,419007,new.004.038.,59.95550359594345,30.328505843130603,8.206178189363419,-3.9056559122108636
3228,419132,new.004.038.,59.95550360069523,30.328505903962107,8.207448123140006,-3.9056559122108645
3229,419257,new.004.038.,59.95550359997042,30.328505902460417,8.205788950780748,-3.905655912210863
3230,419382,new.004.038.,59.95550359998873,30.328505792052212,8.212482711434832,-3.9056559122108623
3231,419507,new.004.039.,59.95550360002015,30.328505849799452,8.216274614222693,-3.905655912210865
3232,419632,new.004.039.,59.95550359992872,30.328505837477927,8.214476703941642,-3.905655912210864
3233,419757,new.004.039.,59.955503600130896,30.328505799415396,8.21418468566673,-3.905655912210863
3234,419882,new.004.039.,59.9555036010458,30.32850581457565,8.223720466928475,-3.905655912210863
3235,420007,new.004.039.,59.95550358880719,30.328505868350174,8.214167621793322,-3.9056559122108623
3236,420132,new.004.039.,59.955503672065774,30.32850584750328,8.223757481558447,-3.9056559122108636
3237,420257,new.004.039.,59.9555036155675,30.328505914372688,8.219663794306339,-3.905655912210863
3238,420382,new.004.039.,59.955503602273524,30.328505803606237,8.225747725416264,-3.9056559122108627
3239,420507,new.004.039.,59.95550359901851,30.328505922903844,8.222724698246843,-3.9056559122108734
3240,420632,new.004.039.,59.95550360017674,30.328505829397855,8.224264456749962,-3.905655912210817
3241,420757,new.004.039.,59.955503599990166,30.328505798228548,8.22594833793601,-3.9056559122109347
3242,420882,new.004.039.,59.95550359999619,30.328505794989734,8.230786882418988,-3.9056559122117176
3243,421007,new.004.039.,59.95550360000142,30.32850584733853,8.228074930196666,-3.9056559122031067
3244,421132,new.004.039.,59.955503599999744,30.32850584441972,8.228649549804741,-3.9056559122443257
3245,421257,new.004.039.,59.955503600000036,30.328505784539615,8.230414284046326,-3.9056559121125725
3246,421382,new.004.039.,59.9555036,30.32850589647543,8.22875900833037,-3.9056559118551655
3247,421507,new.004.039.,59.95550359999995,30.328505785767017,8.227645651060158,-3.905655917545239
3248,421632,new.004.039.,59.95550360000024,30.328505803398546,8.224435701854219,-3.9056558880705485
3249,421757,new.004.039.,59.95550359999966,30.328505798556947,8.22474806270753,-3.9056559460323785
3250,421882,new.004.039.,59.955503599995374,30.32850578067899,8.225397301145918,-3.905656387876655
3251,422007,new.004.039.,59.95550360004343,30.32850572859002,8.221241549432742,-3.9056514454822078
3252,422132,new.004.039.,59.955503599812964,30.32850581093376,8.220177072480745,-3.9056751491786454
3253,422257,new.004.039.,59.95550360025531,30.3285057986713,8.221792640948422,-3.905629653317806
3254,422382,new.004.039.,59.95550360298101,30.328505789404595,8.224333044357046,-3.905349323700395
3255,422506,new.004.039.,59.95550356551835,30.328505653237873,8.22401533037094,-3.9085142596009352
3256,422631,new.004.039.,59.955503444759785,30.328505553382342,8.221244263942582,-3.892572941993983
3257,422756,new.004.039.,59.955503216465004,30.32850523127994,8.225886436316895,-3.982022056461105
3258,422881,new.004.039.,59.955503068454256,30.328504810166187,8.22425151510729,-3.906600528794465
3259,423006,new.004.039.,59.9555028276343,30.32850424550297,8.224066565155372,-4.06435229249133
3260,423131,new.004.039.,59.955502517974324,30.328503647394072,8.216189900938206,-3.92720067140589
3261,423256,new.004.039.,59.95550213036434,30.32850276801553,8.2187854061023,-4.053262855331605
3262,423381,new.004.039.,59.95550164515345,30.328501796879337,8.221957065762108,-3.963686944526922
3263,423506,new.004.039.,59.955501155620155,30.328500754872486,8.231264017928257,-3.9261452949747238
3264,423631,new.004.039.,59.955500596502716,30.32849933988669,8.221875748186019,-4.0463931517362095
3265,423756,new.004.039.,59.95549983865128,30.328497778191974,8.225745359311398,-3.990043360002037
3266,423881,new.004.039.,59.955499204404816,30.32849639027898,8.223290293106565,-3.96446187423002
3267,424006,new.004.039.,59.95549836180211,30.328494598663053,8.227931020665226,-3.9712747624498332
3268,424131,new.004.039.,59.95549758222841,30.32849282712018,8.226391225709355,-3.9866517718983543
3269,424256,new.004.039.,59.95549661298122,30.328490829567684,8.22825892343613,-3.9549925445676184
